app_id,title,release_date,genres,categories,developer_id,publisher_id,original_price
2431880,High Sea Saga DX,2023-08-30,"Casual, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing",11305,9364,"19,74"
2432000,Inside the Labs,2024-04-05,"Action, Adventure, Indie","Single-player, Online Co-op, Steam Achievements, Steam Cloud, Family Sharing, Steam is learning about this game",3978,3275,15
2435900,SharpShooter3D,2023-07-14,"Action, Indie","Single-player, Family Sharing",9397,7773,12
2441630,The Necromancer Cometh!,2024-03-18,"Action, Strategy, Early Access","Single-player, Family Sharing, Profile Features Limited",5081,4146,"34,2"
2442020,Dangeresque: The Roomisode Triungulate,2023-08-11,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",23147,19104,24
2443500,Ramas' Call: Twisted timing,2024-05-20,Adventure,"Single-player, Steam Achievements, Family Sharing, Steam is learning about this game",15600,12933,"41,4"
2443560,Succubus's making lunch,2023-09-22,Indie,"Single-player, Steam Achievements, Family Sharing, Profile Features Limited",9866,8175,"3,12"
2443790,Terror in the Kitchen,2023-09-03,Indie,"Single-player, Family Sharing, Profile Features Limited",20574,17004,15
2445160,Zeta Leporis RTS,2024-02-26,"Indie, Strategy, Early Access","Single-player, Family Sharing, Profile Features Limited",10794,8953,15
2446710,Cyberside Picnic,2023-06-14,"Action, Adventure, Casual, Indie, Simulation","Single-player, Family Sharing, Profile Features Limited",13735,3050,"31,8"
2448420,Deadfall,2023-11-06,"Action, Adventure, Casual, Indie","Single-player, Family Sharing, Profile Features Limited",2309,1913,"28,8"
2451010,Project Hunt,2024-03-25,"Adventure, Indie, Simulation, Sports","Single-player, Steam Achievements, Steam Cloud, Family Sharing, Profile Features Limited",13880,11493,66
2451470,The Order of the Snake Scale,2024-03-13,"Action, Adventure, Indie","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",7673,6281,42
2452760,TV Head: Eight Pages,2023-06-16,"Action, Adventure, Casual, Indie, RPG, Simulation","Single-player, Family Sharing, Profile Features Limited",16275,13467,"3,12"
2452920,Ouros,2024-05-22,"Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing, Steam is learning about this game",13730,11375,15
2458940,Farm Keeper,2023-06-17,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing",14563,12059,15
2459620,William and Sly,2024-02-26,"Adventure, Casual","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",12754,74,"29,94"
2459750,Yohane the Parhelion - NUMAZU in the MIRAGE -,2024-02-21,RPG,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",2415,2000,78
2460060,Vasilisa the Wise,2024-02-15,"Adventure, Indie","Single-player, Family Sharing, Profile Features Limited",7575,6191,"6,3"
2461580,Ruiga Pirates,2024-05-24,"Action, Casual, Indie, Early Access","Single-player, Steam Achievements, Family Sharing, Steam is learning about this game",22949,18931,15
2462000,Roboom,2024-05-19,"Action, Indie, RPG, Early Access","Single-player, Steam Achievements, Steam Cloud, Family Sharing, Steam is learning about this game",18189,15065,15
2464660,WarBreeds,2023-12-19,Strategy,"Single-player, Steam Cloud, Family Sharing",17762,16312,18
2464670,Take No Prisoners,2023-06-28,Action,"Single-player, Steam Cloud, Family Sharing",17580,16312,"28,8"
2464680,Necrodome,2023-06-28,"Action, Racing","Single-player, Steam Cloud, Family Sharing",17580,16312,"28,8"
2464690,CyClones,2023-06-28,Action,"Single-player, Steam Cloud, Family Sharing",17580,16312,18
2464700,Digital Girlfriend,2024-01-05,"Adventure, Casual, Indie","Single-player, Family Sharing, Profile Features Limited",225,203,"3,12"
2466090,MEAT AND METAL,2023-09-19,"Action, Indie","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",20084,1772,"6,3"
2466850,3D PUZZLE - Battle Royal,2023-07-05,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",17220,7806,474
2466870,3D PUZZLE - Desert Wind,2023-07-05,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",17220,7806,1896
2466880,3D PUZZLE - Farming,2023-06-22,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",17220,7806,1896
2466890,3D PUZZLE - Medieval Inn,2023-06-22,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",17220,7806,10902
2469570,Oberty,2024-02-06,"Casual, Indie","Single-player, Family Sharing, Profile Features Limited",5894,4804,"9,3"
2469610,Forklift Simulator 2023,2023-07-25,"Adventure, Indie, Racing, Simulation","Single-player, Family Sharing",18020,14927,24
2471340,Clay Monkey: The Master Potter and The Kiln God,2023-08-19,"Adventure, Casual, Indie, RPG, Simulation","Single-player, Family Sharing, Profile Features Limited",24054,10495,15
2472390,A Technician's Nightmare,2024-01-01,"Indie, Simulation","Single-player, Online Co-op, Family Sharing, Profile Features Limited",12916,10705,"6,3"
2474030,An English Haunting,2024-05-22,Adventure,"Single-player, Steam Achievements, Steam Cloud, Family Sharing, Steam is learning about this game",16941,14039,39
2474180,Save the settlers,2023-08-08,"Action, Adventure, Casual, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",8376,6865,"57,6"
2475290,Orbit Zero,2023-08-14,"Simulation, Strategy","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",11276,9344,24
2475440,Last Hope Bunker: Zombie Survival,2024-04-09,"Action, Adventure, Indie, Simulation","Single-player, Steam Achievements, Family Sharing, Steam is learning about this game",1570,1290,"20,7"
2475480,Waking Tides,2024-03-16,"Adventure, Casual, Indie","Single-player, Family Sharing, Profile Features Limited",680,603,"47,7"
2475720,Sumo Tanks,2024-05-21,"Action, Casual, Indie","Single-player, Online PvP, Shared/Split Screen PvP, Online Co-op, Shared/Split Screen Co-op, Steam Achievements, Remote Play Together, Family Sharing, Steam is learning about this game",14312,11835,"28,8"
2476640,Dollar King,2024-03-27,"Casual, Indie, Strategy","Online PvP, Cross-Platform Multiplayer, Steam Cloud, Family Sharing, Steam is learning about this game",11341,9388,15
2477690,SHOVE,2023-11-21,"Action, Casual, Indie","Shared/Split Screen PvP, Shared/Split Screen Co-op, Steam Achievements, Remote Play Together, Family Sharing",4576,3744,"28,8"
2478240,Bright Side: Riddles and Puzzles,2023-09-15,"Casual, Indie","Single-player, Shared/Split Screen PvP, Steam Achievements, Steam Cloud, Family Sharing, Profile Features Limited",17309,14346,24
2478640,Spider Fox,2024-04-03,"Adventure, Casual, Indie","Single-player, Steam Achievements, Family Sharing, Steam is learning about this game",16676,13814,24
2479610,Take the King!,2023-11-10,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing, Profile Features Limited",22570,18645,"20,7"
2479960,Animal Planner,2023-11-10,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing, Profile Features Limited",16191,13395,15
2480180,Shivering Stone,2024-01-05,"Casual, Indie","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",6043,5226,15
2480560,Geneforge 2 - Infestation,2024-03-27,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing",20028,16574,"52,8"
2481850,Hidden Village Top-Down 3D,2023-07-04,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",22191,7806,1896
2482810,Beer n Pee Dreams VR,2023-08-31,"Adventure, Casual, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Family Sharing, Profile Features Limited",12285,10165,"6,3"
2482820,SokoChess Black,2023-11-13,Strategy,"Single-player, Steam Achievements, Steam Cloud, Family Sharing, Profile Features Limited",5023,4104,15
2484340,Jolly Putt - Mini Golf & Arcade,2023-10-17,"Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing, Profile Features Limited",21974,18137,"28,8"
2484360,"Please, Forgive Me",2023-07-17,Indie,"Single-player, Steam Achievements, Family Sharing",18027,14933,"20,7"
2484570,Kid Pilot,2024-05-22,Adventure,"Single-player, Steam Achievements, Tracked Controller Support, VR Only, Family Sharing, Steam is learning about this game",7545,6168,"52,8"
2487060,Anonymous Hacker Simulator,2024-04-03,"Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",19236,6657,"52,8"
2487490,Sakura Succubus 8,2024-01-15,Simulation,"Single-player, Steam Achievements, Family Sharing",23827,19695,"28,8"
2488340,Dream Town Island,2023-11-12,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing",11305,9364,"22,74"
2489370,Internet Cafe Creator,2023-08-29,"Action, Indie, Simulation","Single-player, Family Sharing, Profile Features Limited",8647,7103,18
2490160,NecroAttack！,2023-10-28,"Casual, Indie, RPG, Strategy","Single-player, Family Sharing",23260,19203,"28,8"
2490240,Logic Colors,2023-09-06,"Casual, Indie","Single-player, Family Sharing, Profile Features Limited",11544,9544,39
2490750,The Dungeon Tower,2023-09-11,"Action, Adventure, Casual, Indie, RPG","Single-player, Steam Cloud, Family Sharing, Profile Features Limited",18180,15060,15
2491790,High Strategy: Oradros,2023-08-25,"Indie, Strategy","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",10528,8751,"52,8"
2493250,Lawnmower Game: Mission X,2023-07-16,"Adventure, Indie, Racing, Simulation","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",21540,17775,"6,3"
2493510,CYBERFIELD,2023-11-08,"Action, Indie, Simulation, Sports","Single-player, Steam Achievements, Steam Cloud, Family Sharing, Profile Features Limited",5606,4562,"20,7"
2494110,Lily in Puzzle World,2023-11-15,"Action, Casual, Indie","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",5529,5226,15
2494870,Sky Settlers,2024-02-20,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing, Profile Features Limited",12304,10182,"15,54"
2495670,Panda Choice Mahjong,2023-08-25,"Casual, Strategy","Single-player, Family Sharing",295,266,45
2497560,SKIBIDI: ESCAPE FROM TOILETS!,2023-11-30,"Action, Indie, Early Access","Single-player, Online Co-op, Steam Achievements, Family Sharing, Profile Features Limited",19468,16130,15
2498680,Prison Loop,2024-05-20,"Action, Adventure, Indie","Single-player, Steam Achievements, Family Sharing, Steam is learning about this game",12142,10042,"6,3"
2500470,Chroma Wars,2023-09-28,"RPG, Strategy","Single-player, Family Sharing, Profile Features Limited",629,560,"9,3"
2503690,Selene's Unbearable Night,2023-08-05,"Action, Adventure, Indie, Early Access","Single-player, Family Sharing, Profile Features Limited",7250,5910,48
2504380,Survival Nation: Lost Horizon,2024-04-15,"Action, Adventure, Indie, RPG, Early Access","Single-player, Online Co-op, Steam Achievements, Steam Cloud, Family Sharing",23634,6436,"41,4"
2506140,Biohazard: Escape Room,2024-01-05,"Adventure, Casual, Indie","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",2344,1940,"28,8"
2506870,Hidden SciFi City Top-Down 3D,2023-07-25,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",22191,7806,474
2506880,Hidden Kingdom Top-Down 3D,2023-07-24,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",22191,7806,474
2507610,The Quintessential Quintuplets - Memories of a Quintessential Summer,2024-05-23,Adventure,"Single-player, Steam Achievements, Family Sharing",13061,16579,90
2507620,The Quintessential Quintuplets - Five Memories Spent With You,2024-05-23,Adventure,"Single-player, Steam Achievements, Family Sharing",13061,16579,90
2508210,Lair of Torment,2023-10-18,"Adventure, Indie, Simulation","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",540,480,12
2508450,甜蜜狂潮Honey Fury,2023-12-15,"Indie, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing",8443,1820,12
2508610,Estelaroid: Escape Room,2023-11-08,"Adventure, Casual, Indie","Single-player, Family Sharing, Profile Features Limited",5511,4485,24
2511290,Two Cubes,2023-08-14,"Adventure, Indie","Online Co-op, Steam Achievements, Family Sharing, Profile Features Limited",18321,17632,"3,12"
2513130,Intruders,2023-10-26,Indie,"Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing, Profile Features Limited",20947,17303,"6,3"
2513380,Logic Escape,2023-11-02,"Adventure, Indie, Simulation","Single-player, Steam Achievements, Steam Cloud, Family Sharing, Profile Features Limited",14858,12338,"20,7"
2516550,Margoq's Lair,2024-05-20,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Family Sharing, Steam is learning about this game",24534,20294,27
2516980,Heroes & Redemption,2024-02-27,"Action, Indie, RPG, Early Access","Single-player, Steam Achievements, Steam Cloud, Family Sharing, Profile Features Limited",15377,12759,"9,3"
2517770,SWORDCAR,2023-11-02,"Action, Indie, Racing, Early Access","Single-player, Family Sharing",19950,15145,15
2517970,The Forgotten Cabin!,2024-01-18,"Action, Adventure, Casual, Indie","Single-player, Family Sharing, Profile Features Limited",13383,7967,18
2519420,Cat city,2023-09-27,"Adventure, Casual, Indie","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",12088,10005,"6,3"
2520000,HYNPYTOL,2023-09-22,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing, Profile Features Limited",2137,1756,"41,4"
2522360,Scary Siam Mall,2023-08-03,"Action, Adventure, Indie","Single-player, Family Sharing, Profile Features Limited",11830,9791,"20,7"
2524610,Кукуево / Kukuevo,2023-08-18,"Action, Adventure, Indie","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",17074,14154,"6,24"
2525810,Witch and Lilies,2024-05-23,"Adventure, Indie, RPG, Early Access","Single-player, Steam Achievements, Steam Cloud, Family Sharing",20528,16970,78
2526580,Backrooms Doors,2023-08-10,"Action, Adventure, Indie, RPG, Simulation","Single-player, Family Sharing, Profile Features Limited",16275,13467,"3,12"
2528840,Void Runner,2023-08-07,"Adventure, Casual, Indie, Simulation, Sports","Single-player, Family Sharing, Profile Features Limited",10902,4808,"20,7"
2528900,The CEO Love Me,2023-09-25,"Indie, RPG","Single-player, Family Sharing, Profile Features Limited",3377,2777,15
2529740,Bring The Chickens Home,2024-04-01,"Action, Indie, Strategy, Early Access","Single-player, Shared/Split Screen Co-op, Steam Achievements, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing, Steam is learning about this game",4209,3450,"20,7"
2530810,Ghost In The Mirror,2024-03-01,"Adventure, Indie","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",20334,17151,"28,8"
2533470,Bizarre Mushroom Cycle Simulator,2023-08-30,"Casual, Indie, Simulation","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",3924,3233,"6,3"
2538190,Cashier Simulator,2023-09-26,"Indie, Simulation","Single-player, Family Sharing, Profile Features Limited",10902,4808,"20,7"
2539880,C.A.R.D.S. RPG: The Misty Battlefield,2024-05-22,"RPG, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing",469,412,96
2539960,Orbo's Odyssey,2023-08-20,"Action, Adventure","Single-player, Steam Achievements, Captions available, Steam Workshop, Steam Cloud, Family Sharing",7368,6005,"20,7"
2540410,Adventures with Alan Parkour 3D,2023-11-19,"Action, Adventure, Casual, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",8376,6865,"57,6"
2540460,Faded Stories: Full Moon,2023-11-14,"Adventure, Indie","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",5536,4500,"28,8"
2541160,SHINJUKU SOUMEI,2024-05-23,Adventure,"Single-player, Steam Cloud, Family Sharing, Steam is learning about this game",8131,6658,78
2541310,The Cable Guy,2024-02-29,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Stats, Steam Leaderboards, Family Sharing, Profile Features Limited",222,199,24
2542440,2024 U.S. Election Simulator,2023-08-30,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",7540,6163,"28,8"
2544280,Rebels - Under the Spell of Magic (Chapter 4),2024-05-21,"Adventure, Casual","Single-player, Steam Achievements, Family Sharing, Steam is learning about this game",3260,2677,"36,6"
2544990,Hypnosis Card,2024-01-19,,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",14536,10525,15
2546680,Ninja Maker,2024-01-17,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",14110,11679,"28,8"
2547030,Catch Up,2023-09-15,"Casual, Indie","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",17690,14657,15
2547750,E-Startup 2 : Business Tycoon,2024-05-14,"Indie, Simulation","Single-player, Steam Achievements, Steam Cloud, Family Sharing",16888,13996,"36,6"
2547860,6N23,2023-11-23,"Action, Casual, Indie, Racing","Single-player, Steam Achievements, Stats, Steam Leaderboards, Family Sharing, Profile Features Limited",14403,7126,"3,12"
2551170,Cats Hidden in Maple Hollow 🍂,2023-11-14,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",22318,18414,"3,12"
2551920,Tools Up! Ultimate Edition,2024-01-05,"Action, Casual, Simulation","Single-player, Shared/Split Screen PvP, Steam Achievements, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing",21682,18839,"142,8"
2555440,The Mythical City,2023-09-11,"Action, Adventure, Casual, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",8376,6865,"57,6"
2556810,Half Alive,2023-09-05,Action,"Single-player, Online Co-op, LAN Co-op, Family Sharing, Profile Features Limited",20664,17072,15
2558570,KAIKAN,2023-09-14,Action,"Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing, Profile Features Limited",24417,20187,"20,28"
2559360,Symmodance,2023-09-15,"Action, Adventure, Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing, Profile Features Limited",13582,11256,"9,3"
2559760,Untold Tales of Citadale: The Shadow Maker,2023-10-21,"Adventure, Indie, RPG","Single-player, Family Sharing",6886,13928,"41,4"
2560680,The Paradixion: Laboratory,2024-02-29,"Adventure, Indie","Single-player, Family Sharing, Profile Features Limited",8830,7275,12
2562350,Escape Escape,2023-10-12,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Remote Play Together, Family Sharing, Profile Features Limited",12731,10556,"3,12"
2562610,Lost & Found Agency Collector's Edition,2023-09-08,"Casual, Indie","Single-player, Family Sharing, Profile Features Limited",1861,7912,18
2563350,Hidden Cats In Amusement Park,2023-11-30,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing, Profile Features Limited",16207,13409,"9,3"
2564880,Departed Away,2024-01-29,"Casual, Indie, RPG","Single-player, Family Sharing, Profile Features Limited",960,805,15
2567530,Test Lab Inc.,2023-11-16,"Action, Indie, Strategy, Early Access","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",24431,20203,15
2567550,Moto Rally Racing VR,2024-01-31,"Action, Adventure, Casual, Racing, RPG, Simulation","Single-player, VR Only, Family Sharing, Profile Features Limited",18595,15397,"9,3"
2567620,Electronics Puzzle Lab,2024-02-13,"Casual, Indie, Simulation","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",18579,15384,"9,3"
2568860,Taxi Simulator in City,2023-09-10,"Adventure, Casual, Indie, Racing, Simulation","Single-player, Family Sharing, Profile Features Limited",19858,16440,"20,7"
2569820,Manic Mechanics,2024-03-07,"Casual, Indie, Simulation","Single-player, Online PvP, Shared/Split Screen PvP, Online Co-op, Shared/Split Screen Co-op, Steam Achievements, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",218,195,66
2570280,Cosmos: Stella Returns,2023-10-02,"Action, Adventure, Indie","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",18927,15677,18
2570740,Deadly Contagion,2024-01-22,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",3082,2538,"28,8"
2575100,V-Monsters Digital Farm,2024-05-14,"Adventure, Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing, Steam is learning about this game",17780,7241,15
2579540,The Fairway Club,2024-01-01,"Adventure, Casual, Indie, Sports","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",12437,10294,"6,3"
2581080,Cats Spotter 猫咪观察员,2023-10-17,Casual,"Single-player, Family Sharing, Profile Features Limited",3712,3056,18
2582300,VonGarland Castle : Sacrilege of the Night,2023-12-03,"Action, Adventure","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",1645,11718,"28,8"
2582650,Enishia and the Binding Brand,2024-05-10,RPG,"Single-player, Steam Cloud, Family Sharing",19171,9352,48
2584290,Violet,2024-05-15,"Action, Adventure","Single-player, Steam Achievements, Steam Cloud, Family Sharing, Steam is learning about this game",15623,12948,"87,6"
2584470,Sniper Hunter Shooter,2023-09-15,"Action, Indie, RPG, Simulation","Single-player, Family Sharing, Profile Features Limited",24375,8651,"3,12"
2584550,Golf Evolution Simulation,2023-09-19,"Casual, Racing, Simulation","Single-player, Family Sharing, Profile Features Limited",19858,16440,"20,7"
2585050,TYRONE SOULZ,2024-01-12,"Action, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing, Profile Features Limited",21375,17645,"6,3"
2586110,Defenders Guild,2023-11-22,"Action, Adventure, Casual, Indie, Strategy","Single-player, Family Sharing, Profile Features Limited",18434,15269,12
2587370,Chick-Chick,2023-10-07,"Adventure, Casual, Massively Multiplayer, Sports","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",8376,6865,"57,6"
2588610,Last Lesson,2023-10-07,Indie,"Single-player, Steam Achievements, Family Sharing, Profile Features Limited",18027,14933,"20,7"
2589470,Save Prinvess:Infinite Loop,2023-09-26,"Casual, Indie, RPG","Single-player, Steam Cloud, Family Sharing, Profile Features Limited",18749,15521,18
2589630,Zumba Garden,2023-12-07,Casual,"Single-player, Family Sharing, Profile Features Limited",18760,15971,"9,3"
2590080,Two Climbers,2024-01-19,Adventure,"Online Co-op, Family Sharing, Profile Features Limited",18321,17632,12
2590830,Blackjack Simulator 2024,2023-09-25,"Indie, Simulation","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",7540,6163,"3,12"
2591990,Nightwatch: Nightmare Creatures,2023-11-30,"Indie, Simulation","Single-player, Online Co-op, LAN Co-op, Shared/Split Screen Co-op, Steam Achievements, Steam Cloud, Remote Play Together, Family Sharing, Profile Features Limited",3698,13621,"35,94"
2593780,Re:Lord – Tales of Adventure,2024-05-10,"RPG, Strategy","Single-player, Family Sharing",23810,117,24
2595860,Hitler is my crush,2023-11-14,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",5203,4231,"3,12"
2596470,Ultrazone,2023-10-07,"Action, Adventure, Casual, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",8376,6865,"57,6"
2597480,Bardic: Quest for Love,2024-02-14,"Adventure, Indie, RPG, Simulation","Single-player, Family Sharing, Profile Features Limited",3163,2601,"41,4"
2598290,P.R.O.T.O.C.O.O.L.,2023-09-29,"Action, Casual, Indie, Early Access","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",10547,8769,"3,12"
2598340,A Night On The Farm,2024-02-13,Adventure,"Single-player, Steam Achievements, Family Sharing, Profile Features Limited",7970,6524,15
2599860,ISLAND CLASH,2023-09-29,"Casual, Indie, Strategy","Single-player, Family Sharing, Profile Features Limited",384,349,"6,3"
2600180,Night Grove,2024-04-09,"Adventure, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing, Steam is learning about this game",540,480,12
2600660,Roulette Simulator 2024,2023-09-27,"Indie, Simulation, Game Development","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",7540,6163,"3,12"
2602300,"Rockets, Planes, Soldiers",2024-04-14,"Casual, Strategy","Single-player, Steam Achievements, Family Sharing, Steam is learning about this game",21247,17545,18
2602730,YUME 4,2024-01-12,,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",12696,10525,15
2603450,Tank War Shooting Simulator,2023-09-29,"Action, Indie, Simulation, Strategy","Single-player, Family Sharing, Profile Features Limited",24375,8651,"3,12"
2604450,com__et,2023-10-31,"Adventure, Casual, Indie","Single-player, Steam Achievements, Captions available, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing, Profile Features Limited",20860,17233,12
2604980,Hidden Boxes,2024-02-29,"Action, Casual, Indie, Early Access","Online PvP, Steam Achievements, Stats, Family Sharing, Profile Features Limited",20179,16694,15
2605640,Buried,2023-10-30,Indie,"Single-player, Family Sharing",1824,1498,"6,3"
2606190,Spy Guy Hidden Objects Deluxe Edition,2024-04-05,"Adventure, Casual, Indie","Single-player, Steam Achievements, Stats, Family Sharing, Steam is learning about this game",22339,18436,"28,92"
2610200,Hidden City Top-Down 3D,2023-10-03,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",22191,7806,474
2610210,Hidden Prototype Top-Down 3D,2023-10-04,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy","Single-player, Family Sharing, Profile Features Limited",22191,7806,474
2610220,Hidden Space Top-Down 3D,2023-10-15,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",22191,7806,474
2610230,Hidden Western Frontier Top-Down 3D,2023-10-04,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",22191,7806,474
2610500,I commissioned some cats 4,2023-10-14,"Casual, Indie","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",7696,8239,12
2610720,Cultivation Fantasy,2023-12-13,"Casual, RPG, Simulation","Single-player, Steam Achievements, Steam Cloud, Remote Play Together, Family Sharing",16204,13407,15
2612960,NIGHT CROW,2024-05-17,"Action, Adventure, Casual, Indie, Strategy","Online Co-op, Family Sharing, Steam is learning about this game",8478,6962,"52,8"
2613960,FLEX Disc Golf,2023-10-12,"Casual, Indie, Simulation, Sports, Early Access","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",19248,15937,15
2614200,Daily Thread: The Sewing of Discontent,2023-11-24,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",21769,17972,9
2614380,Martha's Dolls,2024-01-09,"Action, Adventure","Single-player, Family Sharing, Profile Features Limited",695,611,15
2614480,PortalSnake,2023-12-16,"Casual, Indie, Simulation","Single-player, Steam Achievements, Includes level editor, Family Sharing, Profile Features Limited",2205,1819,"20,7"
2615040,Extreme Rally Raid,2024-05-23,"Indie, Racing, Sports","Single-player, Family Sharing, Steam is learning about this game",17175,14238,"34,2"
2617930,This Side Up,2024-05-24,"Action, Indie","Single-player, Steam Leaderboards, Family Sharing, Steam is learning about this game",21037,17381,"28,8"
2618380,Death of Marionette,2024-01-19,"Action, Adventure, Indie","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",9150,7558,"20,7"
